"ChEMBL ID";"Name";"Synonyms";"Type";"Max Phase";"Molecular Weight";"Targets";"Bioactivities";"AlogP";"Polar Surface Area";"HBA";"HBD";"#RO5 Violations";"#Rotatable Bonds";"Passes Ro3";"QED Weighted";"CX Acidic pKa";"CX Basic pKa";"CX LogP";"CX LogD";"Aromatic Rings";"Structure Type";"Inorganic Flag";"Heavy Atoms";"HBA (Lipinski)";"HBD (Lipinski)";"#RO5 Violations (Lipinski)";"Molecular Weight (Monoisotopic)";"Np Likeness Score";"Molecular Species";"Molecular Formula";"Smiles";"Inchi Key"
"CHEMBL3798943";"";"";"Small molecule";"";"439.99";"6";"9";"4.45";"44.81";"4";"1";"0";"6";"N";"0.62";"None";"7.75";"4.79";"4.28";"3";"MOL";"-1";"30";"5";"1";"0";"403.2260";"-1.24";"NEUTRAL";"C25H30ClN3O2";"Cc1ccccc1N1CCN(CCCNC(=O)Oc2cccc3ccccc23)CC1.Cl";"DYHLCADQPGGYMW-UHFFFAOYSA-N"
"CHEMBL3799603";"";"";"Small molecule";"";"422.36";"6";"9";"4.68";"44.81";"4";"1";"0";"7";"N";"0.66";"None";"7.33";"5.01";"4.75";"2";"MOL";"-1";"28";"5";"1";"0";"421.1324";"-1.43";"NEUTRAL";"C21H25Cl2N3O2";"O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)Oc1ccccc1";"HAABFBIZZCRWSI-UHFFFAOYSA-N"
"CHEMBL4460743";"";"";"Unknown";"";"503.65";"4";"7";"4.14";"69.31";"6";"2";"1";"11";"N";"0.30";"12.92";"7.56";"4.23";"3.85";"3";"MOL";"-1";"37";"8";"2";"1";"503.2896";"-1.30";"NEUTRAL";"C29H37N5O3";"COc1ccc(N(Cc2ccccc2)NC(=O)NCCCN2CCN(c3ccccc3OC)CC2)cc1";"LXIKJZDRBXJBAY-UHFFFAOYSA-N"
"CHEMBL218444";"";"";"Small molecule";"";"485.43";"5";"5";"4.27";"60.60";"4";"2";"0";"8";"N";"0.47";"None";"7.93";"4.01";"3.37";"3";"MOL";"-1";"31";"6";"2";"0";"484.1474";"-1.45";"NEUTRAL";"C24H29BrN4O2";"COc1ccccc1N1CCN(CCCCNC(=O)c2cc3cc(Br)ccc3[nH]2)CC1";"POFDQHAFICYDAQ-UHFFFAOYSA-N"
"CHEMBL218318";"";"";"Small molecule";"";"448.59";"5";"5";"4.11";"68.60";"6";"1";"0";"8";"N";"0.53";"None";"7.93";"4.09";"3.44";"3";"MOL";"-1";"32";"6";"1";"0";"448.1933";"-1.94";"NEUTRAL";"C25H28N4O2S";"COc1ccccc1N1CCN(CCCCNC(=O)c2cc3cc(C#N)ccc3s2)CC1";"PFYOIMYEJHJBDU-UHFFFAOYSA-N"
"CHEMBL241026";"";"";"Small molecule";"";"453.63";"3";"3";"5.00";"35.58";"3";"1";"1";"10";"N";"0.35";"None";"8.26";"5.50";"4.59";"3";"MOL";"-1";"34";"4";"1";"1";"453.2780";"-0.81";"NEUTRAL";"C30H35N3O";"O=C(/C=C/c1ccccc1)NCCCCN1CCN(C(c2ccccc2)c2ccccc2)CC1";"DUIAUYDNVUUFBK-VHEBQXMUSA-N"
"CHEMBL4082473";"";"";"Small molecule";"";"592.53";"32";"71";"3.40";"54.78";"6";"0";"0";"5";"N";"0.56";"None";"7.79";"3.40";"2.86";"3";"MOL";"-1";"29";"6";"0";"0";"477.0722";"-1.33";"NEUTRAL";"C22H30BrN3O7S2";"COc1ccc2c(c1)c(CN1CCN(C)CC1)cn2S(=O)(=O)c1ccccc1Br.CS(=O)(=O)O.O";"AKLOLXJQBBVQJZ-UHFFFAOYSA-N"
"CHEMBL3423331";"";"";"Small molecule";"";"479.59";"7";"16";"1.69";"92.94";"10";"1";"0";"7";"N";"0.41";"10.20";"8.16";"2.29";"1.45";"4";"MOL";"-1";"35";"10";"1";"0";"479.2645";"-1.52";"NEUTRAL";"C25H33N7O3";"Cc1cn2c3c(=O)n(C)c(=O)n(C)c3nc2n1CCCCCN1CCN(c2ccccc2O)CC1";"YGBMXSHDMFFOBA-UHFFFAOYSA-N"
"CHEMBL322638";"";"";"Small molecule";"";"323.44";"2";"2";"4.23";"32.70";"3";"1";"0";"3";"N";"0.92";"9.69";"8.11";"4.52";"3.86";"2";"MOL";"-1";"24";"3";"1";"0";"323.1885";"0.60";"NEUTRAL";"C21H25NO2";"CCCN1CC(c2ccccc2)OC2c3cc(O)ccc3CCC21";"IXUNXYUOXOHHSI-UHFFFAOYSA-N"
"CHEMBL3973844";"";"";"Small molecule";"";"562.73";"2";"2";"6.14";"70.84";"6";"1";"2";"7";"N";"0.37";"None";"9.54";"5.50";"3.37";"3";"MOL";"-1";"41";"7";"1";"2";"562.3319";"-1.49";"BASE";"C33H43FN4O3";"CC1CN(c2ccc(C(=O)N[C@H]3CC[C@H](CCN4CCC(c5noc6ccc(F)cc56)CC4)CC3)cc2)CC(C)O1";"RNAKUHHBSZEVQT-ASMCULGUSA-N"
"CHEMBL3325908";"";"";"Small molecule";"";"372.51";"5";"5";"4.93";"35.50";"3";"2";"0";"4";"N";"0.64";"10.51";"9.36";"4.90";"3.14";"3";"MOL";"-1";"28";"3";"2";"0";"372.2202";"-0.19";"BASE";"C25H28N2O";"Cc1ccc(CNc2cc3c(cc2O)C(c2ccccc2)CN(C)CC3)cc1";"RYHACVCHCMPULY-UHFFFAOYSA-N"
"CHEMBL2204283";"MSD-M1PAM-NC";"";"Small molecule";"";"441.54";"448";"565";"2.99";"81.71";"6";"0";"0";"4";"N";"0.62";"None";"7.59";"1.18";"0.77";"3";"MOL";"-1";"33";"7";"0";"0";"441.2165";"-1.33";"NEUTRAL";"C26H27N5O2";"N#CC1(c2ccccn2)CCN(Cc2cc(C(=O)N3CCCC3)c(=O)n3ccccc23)CC1";"ASAKPTPDFNXOQN-UHFFFAOYSA-N"
"CHEMBL3922143";"";"";"Small molecule";"";"427.55";"3";"6";"4.28";"59.98";"7";"0";"0";"7";"N";"0.41";"None";"9.13";"2.67";"0.94";"3";"MOL";"-1";"30";"6";"0";"0";"427.1842";"-1.31";"BASE";"C22H26FN5OS";"Cc1ncoc1-c1nnc(SCCCN2CC[C@]3(C[C@@H]3c3ccc(F)cc3)C2)n1C";"XRDPJIJIWYVCKW-GCJKJVERSA-N"
"CHEMBL130";"CHLORAMPHENICOL";"9-HYDROXY-9-PHENYLXANTHENE|9-PHENYL-9H-XANTHEN-9-OL|AMPHICOL|BROCHLOR|BROLENE ANTIBIOTIC|CHLORAMPHENICOL|CHLOROFAIR|CHLOROPTIC|CHLOROPTIC S.O.P.|Chloramex|Chloramphenicol|Chlorbiotic|Chloromycetin|ECONOCHLOR|GOLDEN EYE ANTIBIOTIC|KEMICETINE|KLORAFECT|Kernispray|MYCHEL|Mychel-S|NSC-16331|NSC-3069|OPHTHOCHLOR|OPTOMYCIN|SNO PHENICOL|TUBILUX INFECTED EYES|Tevcocin|XANTHEN-9-OL, 9-PHENYL-";"Small molecule";"4.0";"323.13";"428";"5981";"0.91";"112.70";"5";"3";"0";"6";"N";"0.41";"8.69";"None";"0.88";"0.86";"1";"MOL";"0";"20";"7";"3";"0";"322.0123";"-0.11";"NEUTRAL";"C11H12Cl2N2O5";"O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl";"WIIZWVCIJKGZOK-RKDXNWHRSA-N"
"CHEMBL4872375";"";"";"Unknown";"";"360.49";"7";"14";"3.41";"118.42";"4";"4";"0";"7";"N";"0.34";"13.18";"6.88";"3.13";"3.02";"2";"MOL";"-1";"25";"7";"6";"1";"360.1732";"-1.20";"NEUTRAL";"C17H24N6OS";"CCCCCCNC(=O)/N=C(\N)Nc1cccc(-c2csc(N)n2)c1";"LMIAIPKXPWLPGV-UHFFFAOYSA-N"
"CHEMBL1428";"NIMODIPINE";"ADMON|BAY E 9736|BAY-E-9736|NEMOTAN|NIMODIPINE|NIMODIPINE AP|NSC-758476|NYMALIZE|Nimotop|PERIPLUM";"Small molecule";"4.0";"418.45";"190";"1127";"2.97";"117.00";"8";"1";"0";"8";"N";"0.30";"None";"None";"2.54";"2.54";"1";"MOL";"0";"30";"9";"1";"0";"418.1740";"-1.02";"NEUTRAL";"C21H26N2O7";"COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1";"UIAGMCDKSXEBJQ-UHFFFAOYSA-N"
"CHEMBL267044";"LEVOSULPIRIDE";"(-)-SULPIRIDE|L-SULPIRIDE|LESURIDE|LEVOBREN|LEVOPRAID|LEVOPRIDE|LEVOSULPIRIDE|S-(-)-SULPIRIDE|SULPIRIDE L-FORM|SULPIRIDE, (-)-|SULPIRIDE, (S)-";"Small molecule";"2.0";"341.43";"139";"508";"0.56";"101.73";"5";"2";"0";"6";"N";"0.79";"10.24";"8.39";"0.22";"-0.70";"1";"MOL";"0";"23";"7";"3";"0";"341.1409";"-1.62";"NEUTRAL";"C15H23N3O4S";"CCN1CCC[C@H]1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC";"BGRJTUBHPOOWDU-NSHDSACASA-N"
"CHEMBL635";"PREDNISONE";"3EN3HG4WSW|CORTAN|CORTANCYL|DECORTIN|DECORTISYL|DEHYDROCORTISONE|Delta-dome|Deltasone|FERNISONE|LIQUID PRED|LODOTRA|METACORTANDRACIN|Meticorten|NSC-10023|Orasone|PARACORT|PREDNICEN-M|PREDNISONE|PREDNISONE ANHYDROUS|PREDNISONE INTENSOL|PREDNISONE TABLETS|Prednisone|RAYOS|SERVISONE|SUPERCORTIL|Sterapred";"Small molecule";"4.0";"358.43";"212";"855";"1.77";"91.67";"5";"2";"0";"2";"N";"0.78";"12.58";"None";"1.66";"1.66";"0";"MOL";"0";"26";"5";"2";"0";"358.1780";"2.27";"NEUTRAL";"C21H26O5";"C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2C(=O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO";"XOFYZVNMUHMLCC-ZPOLXVRWSA-N"
"CHEMBL1466";"DICUMAROL";"BISHYDROXYCOUMARIN|DICOUMAROL|DICOUMAROLUM|DICUMAROL|NSC-17860|NSC-221570|NSC-41834";"Small molecule";"4.0";"336.30";"143";"846";"2.90";"100.88";"6";"2";"0";"2";"N";"0.55";"4.85";"None";"1.94";"-2.22";"4";"MOL";"0";"25";"6";"2";"0";"336.0634";"0.33";"ACID";"C19H12O6";"O=c1oc2ccccc2c(O)c1Cc1c(O)c2ccccc2oc1=O";"DOBMPNYZJYQDGZ-UHFFFAOYSA-N"
"CHEMBL4535174";"";"";"Unknown";"";"488.48";"4";"4";"6.05";"35.58";"4";"1";"1";"8";"N";"0.39";"None";"7.33";"6.02";"5.75";"3";"MOL";"-1";"32";"4";"1";"1";"487.1252";"-1.89";"NEUTRAL";"C25H27Cl2N3OS";"O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(-c2ccsc2)cc1";"JKWVNBLZWDOXPU-UHFFFAOYSA-N"
"CHEMBL3676899";"";"";"Small molecule";"";"408.59";"3";"3";"5.64";"45.48";"3";"1";"1";"7";"N";"0.60";"None";"9.70";"4.65";"2.38";"2";"MOL";"-1";"30";"4";"1";"1";"408.2777";"-0.32";"BASE";"C26H36N2O2";"C/C=C/CC(=O)N[C@H]1CC[C@H](CCN2CCC(c3coc4ccccc34)CC2)CC1";"NGHDXYJXIZZENU-YONZVVFSSA-N"
"CHEMBL3642804";"";"";"Small molecule";"";"485.63";"3";"3";"4.07";"70.59";"6";"1";"0";"6";"N";"0.57";"None";"8.34";"4.01";"2.93";"3";"MOL";"-1";"36";"7";"1";"0";"485.2791";"-1.18";"NEUTRAL";"C29H35N5O2";"O=C(N[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1)c1ccc2ncccc2c1";"ATHCQCSSVYPJIN-SAIGFBBZSA-N"
"CHEMBL4589125";"";"";"Unknown";"";"409.49";"2";"6";"3.02";"67.03";"5";"1";"0";"7";"N";"0.65";"None";"6.54";"2.47";"2.41";"3";"MOL";"-1";"30";"7";"1";"0";"409.2002";"-1.21";"NEUTRAL";"C23H27N3O4";"COc1ccc(OCCN2CCN(C(=O)c3cc4cc(OC)ccc4[nH]3)CC2)cc1";"QWRGAWDCPBDPDE-UHFFFAOYSA-N"
"CHEMBL31";"GATIFLOXACIN";"AM-1155|BMS-206584-01|BMS-20658401|GATIFLO|GATIFLOXACIN|GATIFLOXACIN (SESQUIHYDRATE)|GATIFLOXACIN ANHYDROUS|GATIFLOXACIN HYDRATE|GATIFLOXACIN SESQUIHYDRATE|NSC-758701|PD-135432|Tequin|ZYMAXID|ZYMER|Zymar";"Small molecule";"4.0";"375.40";"295";"2468";"1.98";"83.80";"6";"2";"0";"4";"N";"0.85";"5.49";"8.73";"-0.61";"-0.61";"2";"MOL";"0";"27";"7";"2";"0";"375.1594";"-0.22";"ZWITTERION";"C19H22FN3O4";"COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12";"XUBOMFCQGDBHNK-UHFFFAOYSA-N"
"CHEMBL119443";"ERGONOVINE";"ERGOBASINE|ERGOMETRINE|ERGOSTETRINE|ERGOTOCINE";"Small molecule";"4.0";"325.41";"125";"297";"1.53";"68.36";"3";"3";"0";"3";"N";"0.80";"None";"7.93";"1.07";"0.43";"2";"MOL";"0";"24";"5";"3";"0";"325.1790";"0.86";"NEUTRAL";"C19H23N3O2";"C[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1";"WVVSZNPYNCNODU-XTQGRXLLSA-N"
"CHEMBL121";"ROSIGLITAZONE";"AVANDIA|Avandamet|Avandaryl|Avandia|BRL-49653|GAUDIL|NSC-758698|REZULT|ROSIGLITAZONE|ROSIGLIZOLE|ROSVEL|Rosiglitazone|TDZ-01";"Small molecule";"4.0";"357.44";"256";"2504";"2.49";"71.53";"6";"1";"0";"7";"N";"0.82";"6.84";"6.23";"2.45";"2.21";"2";"MOL";"0";"25";"6";"1";"0";"357.1147";"-0.93";"NEUTRAL";"C18H19N3O3S";"CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1";"YASAKCUCGLMORW-UHFFFAOYSA-N"
"CHEMBL19215";"METERGOLINE";"FI 6337|FI-6337|LISERDOL|MCE|METERGOLINE|NSC-755878";"Small molecule";"4.0";"403.53";"190";"505";"4.06";"46.50";"4";"1";"0";"4";"N";"0.71";"None";"8.22";"3.99";"3.11";"3";"MOL";"0";"30";"5";"1";"0";"403.2260";"0.33";"NEUTRAL";"C25H29N3O2";"CN1C[C@H](CNC(=O)OCc2ccccc2)C[C@@H]2c3cccc4c3c(cn4C)C[C@H]21";"WZHJKEUHNJHDLS-QTGUNEKASA-N"
"CHEMBL4761274";"";"";"Unknown";"";"391.00";"6";"6";"5.17";"32.34";"2";"1";"1";"6";"N";"0.73";"None";"9.57";"5.16";"3.01";"1";"MOL";"-1";"27";"3";"1";"1";"390.2438";"-1.02";"BASE";"C23H35ClN2O";"CCCC(=O)N[C@H]1CC[C@H](CCN2CCc3ccc(Cl)cc3[C@@H](C)C2)CC1";"WZEVFJPWWRPRRO-WFXMLNOXSA-N"
"CHEMBL4110308";"";"";"Small molecule";"";"448.01";"2";"2";"4.50";"78.60";"5";"2";"0";"7";"N";"0.65";"None";"9.58";"3.22";"1.06";"2";"MOL";"-1";"31";"6";"2";"0";"447.2289";"-1.04";"BASE";"C24H34ClN3O3";"C[C@@H](O)CC(=O)N[C@H]1CC[C@H](CCN2CCC(c3noc4cc(Cl)ccc34)CC2)CC1";"NSDNFDRCTHNFLQ-MBOZVWFJSA-N"
"CHEMBL4744824";"";"";"Unknown";"";"466.60";"8";"11";"5.68";"32.34";"3";"1";"1";"8";"N";"0.43";"None";"10.03";"5.29";"2.76";"3";"MOL";"-1";"33";"3";"1";"1";"466.1890";"-1.07";"BASE";"C27H28F2N2OS";"O=C(c1ccccc1)N1CCC(NCCSC(c2ccc(F)cc2)c2ccc(F)cc2)CC1";"GRDOSKIKNBNPPI-UHFFFAOYSA-N"
"CHEMBL4531334";"T3-CLK";"";"Unknown";"";"482.59";"126";"1511";"3.70";"82.84";"6";"1";"0";"5";"N";"0.47";"None";"6.83";"3.10";"3.00";"4";"MOL";"-1";"36";"8";"1";"0";"482.2430";"-1.51";"NEUTRAL";"C28H30N6O2";"CN1CCN(C(=O)C(C)(C)c2ccc(C(=O)Nc3cn4cc(-c5ccncc5)ccc4n3)cc2)CC1";"IEFFSHLHNYVSEF-UHFFFAOYSA-N"
"CHEMBL1064";"SIMVASTATIN";"C10AA01|FLOLIPID|LACERSA|MK-0733|MK-733|NSC-758706|RANZOLONT|SIMVADOR|SIMVASTATIN|SYNVINOLIN|Simvastatin hydroxy acid|ZOCOR HEART-PRO|Zocor";"Small molecule";"4.0";"418.57";"226";"2833";"4.59";"72.83";"5";"1";"0";"6";"N";"0.64";"None";"None";"4.46";"4.46";"0";"MOL";"0";"30";"5";"1";"0";"418.2719";"2.12";"NEUTRAL";"C25H38O5";"CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21";"RYMZZMVNJRMUDD-HGQWONQESA-N"
"CHEMBL415324";"TRANILAST";"MK-341|NSC-758970|RIZABEN|TRANILAST";"Small molecule";"3.0";"327.34";"174";"911";"3.05";"84.86";"4";"2";"0";"6";"N";"0.80";"3.55";"None";"3.56";"0.20";"2";"MOL";"0";"24";"6";"2";"0";"327.1107";"-0.39";"ACID";"C18H17NO5";"COc1ccc(/C=C/C(=O)Nc2ccccc2C(=O)O)cc1OC";"NZHGWWWHIYHZNX-CSKARUKUSA-N"
"CHEMBL1566249";"AMPIROXICAM";"AMPIROXICAM|CP-65,703|CP-65703|FLUCAM|NSC-759807";"Small molecule";"-1.0";"447.47";"120";"573";"2.56";"124.13";"8";"1";"0";"6";"N";"0.53";"11.60";"3.96";"2.17";"2.17";"2";"MOL";"0";"31";"10";"1";"0";"447.1100";"-0.93";"NEUTRAL";"C20H21N3O7S";"CCOC(=O)OC(C)OC1=C(C(=O)Nc2ccccn2)N(C)S(=O)(=O)c2ccccc21";"LSNWBKACGXCGAJ-UHFFFAOYSA-N"
"CHEMBL30008";"FLUNARIZINE";"FLUNARIZINE";"Small molecule";"4.0";"404.50";"159";"742";"5.39";"6.48";"2";"0";"1";"6";"N";"0.54";"None";"7.22";"6.17";"5.94";"3";"MOL";"0";"30";"2";"0";"1";"404.2064";"-0.98";"NEUTRAL";"C26H26F2N2";"Fc1ccc(C(c2ccc(F)cc2)N2CCN(C/C=C/c3ccccc3)CC2)cc1";"SMANXXCATUTDDT-QPJJXVBHSA-N"
"CHEMBL4878501";"";"";"Unknown";"";"416.52";"4";"5";"4.18";"50.80";"4";"1";"0";"6";"N";"0.61";"None";"6.64";"3.93";"3.86";"3";"MOL";"-1";"31";"5";"1";"0";"416.2100";"-0.45";"NEUTRAL";"C26H28N2O3";"O=C(NCCCCN1CCO[C@@H]2c3ccccc3OC[C@H]21)c1ccc2ccccc2c1";"MCJDONVFVRLBAL-ILBGXUMGSA-N"
"CHEMBL153479";"AMBROXOL";"AMBROXOL|AMBROXOL HYDROCHLORIDE|TABCIN";"Small molecule";"3.0";"378.11";"121";"307";"3.19";"58.28";"3";"3";"0";"3";"N";"0.71";"None";"9.01";"2.65";"1.04";"1";"MOL";"0";"18";"3";"4";"0";"375.9786";"-0.34";"BASE";"C13H18Br2N2O";"Nc1c(Br)cc(Br)cc1CN[C@H]1CC[C@H](O)CC1";"JBDGDEWWOUBZPM-XYPYZODXSA-N"
"CHEMBL1148";"TORSEMIDE";"AC-4464|AC4464|BM-02.015|BM-02015|BM02.015|Demadex|LUPRAC|SOAANZ|TORASEMIDE|TORASEMIDE ANHYDROUS|TOREM 10|TOREM 2.5|TOREM 5|TORSEMIDE|UPCARD";"Small molecule";"4.0";"348.43";"136";"855";"2.53";"100.19";"5";"3";"0";"5";"N";"0.77";"5.92";"4.20";"1.86";"1.12";"2";"MOL";"0";"24";"7";"3";"0";"348.1256";"-1.58";"ACID";"C16H20N4O3S";"Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)c1";"NGBFQHCMQULJNZ-UHFFFAOYSA-N"
"CHEMBL1200845";"HALCINONIDE";"HALCINONIDE|HALOG-E|Halog|NSC-758413|SO 18566|SO-18566|SQ 18566|SQ-18566";"Small molecule";"4.0";"454.97";"117";"305";"3.89";"72.83";"5";"1";"0";"2";"N";"0.64";"13.60";"None";"3.30";"3.30";"0";"MOL";"0";"31";"5";"1";"0";"454.1922";"1.99";"NEUTRAL";"C24H32ClFO5";"CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)CC[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CCl)O1";"MUQNGPZZQDCDFT-JNQJZLCISA-N"
"CHEMBL1201012";"FLURANDRENOLIDE";"33379|CORDRAN SP|Cordran|FLUDROXICORTIDE|FLUDROXYCORTIDE|FLURANDRENOLIDE|FLURANDRENOLONE|HAELAN|HAELAN-C|HAELAN-X|NSC-757869";"Small molecule";"4.0";"436.52";"123";"314";"2.50";"93.06";"6";"2";"0";"2";"N";"0.69";"13.74";"None";"1.56";"1.56";"0";"MOL";"0";"31";"6";"2";"0";"436.2261";"2.29";"NEUTRAL";"C24H33FO6";"CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)CC[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1";"POPFMWWJOGLOIF-XWCQMRHXSA-N"
"CHEMBL1201139";"MEGESTROL ACETATE";"5071|BDH 1298|BDH-1298|CHRONOPIL|MEGACE ES|MEGESTEROL ACETATE|MEGESTROL|MEGESTROL 17.ALPHA.-ACETATE|MEGESTROL ACETATE|Megace|NSC-71423|Ovaban|SC 10363|SC-10363";"Small molecule";"4.0";"384.52";"157";"670";"4.58";"60.44";"4";"0";"0";"2";"N";"0.65";"None";"None";"3.72";"3.72";"0";"MOL";"0";"28";"4";"0";"0";"384.2301";"1.99";"NEUTRAL";"C24H32O4";"CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C";"RQZAXGRLVPAYTJ-GQFGMJRRSA-N"
"CHEMBL1201146";"NORETHINDRONE ACETATE";"Aygestin|NORETHIDRONE ACETATE|NORETHINDRONE ACETATE|NORETHISTERON ACETATE|NORETHISTERONE 17-ACETATE|NORETHISTERONE ACETATE|NORETHISTERONI ACETAS|NORETHYNYLTESTOSTERONE|NORLUTIN ACETATE|NSC-22844|Norlutate|SH-420";"Small molecule";"4.0";"340.46";"129";"566";"4.06";"43.37";"3";"0";"0";"1";"N";"0.53";"None";"None";"3.66";"3.66";"0";"MOL";"0";"25";"3";"0";"0";"340.2038";"1.97";"NEUTRAL";"C22H28O3";"C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C";"IMONTRJLAWHYGT-ZCPXKWAGSA-N"
"CHEMBL285802";"ZOTEPINE";"NIPOLEPT|SETOUS|ZOLEPTIL 100|ZOLEPTIL 25|ZOLEPTIL 50|ZOTEPIN|ZOTEPINE";"Small molecule";"4.0";"331.87";"18";"64";"4.88";"12.47";"3";"0";"0";"4";"N";"0.79";"None";"8.92";"4.51";"2.98";"2";"MOL";"0";"22";"2";"0";"0";"331.0798";"-0.77";"BASE";"C18H18ClNOS";"CN(C)CCOC1=Cc2ccccc2Sc2ccc(Cl)cc21";"HDOZVRUNCMBHFH-UHFFFAOYSA-N"
"CHEMBL4635134";"GSK620";"";"Unknown";"";"325.37";"81";"183";"1.15";"80.20";"4";"2";"0";"5";"N";"0.87";"None";"None";"0.29";"0.29";"2";"MOL";"-1";"24";"6";"2";"0";"325.1426";"-1.25";"NEUTRAL";"C18H19N3O3";"CNC(=O)c1cc(C(=O)NC2CC2)cn(Cc2ccccc2)c1=O";"QZZCUOVXHPAQRQ-UHFFFAOYSA-N"
"CHEMBL3084971";"";"";"Small molecule";"";"365.52";"3";"3";"3.66";"44.29";"5";"1";"0";"6";"N";"0.85";"None";"8.79";"3.74";"2.34";"2";"MOL";"-1";"27";"5";"1";"0";"365.2579";"-1.46";"BASE";"C22H31N5";"c1ccc(N2CCN(CC[C@H]3CC[C@@H](Nc4ncccn4)CC3)CC2)cc1";"OUUMPVSFLSOGJZ-BGYRXZFFSA-N"
"CHEMBL1219";"RABEPRAZOLE";"Aciphex|E-3810 (PPI)|E3810|ERALOC|LY-307640|LY307640|PARIPRAZOLE|RABEPRAZOLE|Rabeprazole";"Small molecule";"4.0";"359.45";"148";"674";"2.99";"83.09";"5";"1";"0";"8";"N";"0.49";"9.35";"4.24";"2.09";"2.09";"3";"MOL";"0";"25";"6";"1";"0";"359.1304";"-0.57";"NEUTRAL";"C18H21N3O3S";"COCCCOc1ccnc(C[S+]([O-])c2nc3ccccc3[nH]2)c1C";"YREYEVIYCVEVJK-UHFFFAOYSA-N"
"CHEMBL3974195";"";"";"Small molecule";"";"444.02";"2";"2";"5.53";"58.37";"4";"1";"1";"7";"N";"0.61";"None";"9.58";"4.35";"2.19";"2";"MOL";"-1";"31";"5";"1";"1";"443.2340";"-1.44";"BASE";"C25H34ClN3O2";"O=C(CC1CC1)N[C@H]1CC[C@H](CCN2CCC(c3noc4cc(Cl)ccc34)CC2)CC1";"APRSYGAYLCLFDY-CYWCHRQTSA-N"
"CHEMBL427216";"GLICLAZIDE";"BILXONA|DACADIS MR|DIAGLYK|DIAMICRON|DIAMICRON MR|EDICIL|GLICLAZIDE|GLIMICRON|GLIMIL|J3.151H|NAZDOL MR|NSC-758673|S-1702|S-852|SE 1702|SE-1702|VAMJU|VITILE XL|ZICLASEG|ZICRON|ZICRON PR";"Small molecule";"4.0";"323.42";"135";"708";"1.63";"78.51";"4";"2";"0";"3";"N";"0.89";"4.07";"1.38";"1.73";"0.79";"1";"MOL";"0";"22";"6";"2";"0";"323.1304";"-0.87";"ACID";"C15H21N3O3S";"Cc1ccc(S(=O)(=O)NC(=O)NN2CC3CCCC3C2)cc1";"BOVGTQGAOIONJV-UHFFFAOYSA-N"
"CHEMBL3967324";"";"";"Small molecule";"";"462.03";"2";"2";"5.15";"67.60";"5";"1";"1";"8";"N";"0.59";"None";"9.58";"3.86";"1.71";"2";"MOL";"-1";"32";"6";"1";"1";"461.2445";"-1.22";"BASE";"C25H36ClN3O3";"COC(C)CC(=O)N[C@H]1CC[C@H](CCN2CCC(c3noc4cc(Cl)ccc34)CC2)CC1";"JIZQRMQHJXHWIA-KKUOWXDVSA-N"
"CHEMBL19224";"PAPAVERINE";"NSC-136630|PAPAVERINE|PAPAVERINUM|Papaverine";"Small molecule";"4.0";"339.39";"185";"2064";"3.86";"49.81";"5";"0";"0";"6";"N";"0.68";"None";"6.03";"3.08";"3.06";"3";"MOL";"0";"25";"5";"0";"0";"339.1471";"0.12";"NEUTRAL";"C20H21NO4";"COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC";"XQYZDYMELSJDRZ-UHFFFAOYSA-N"
